customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment,region
C004819,35,113,10420.0,2,4,2,242,Hibernating,CHITTAGONG
C004820,63,125,13586.25,1,5,5,155,Potential,SYLHET
C004821,38,95,10720.5,2,1,2,212,Hibernating,DHAKA
C004822,21,105,11852.0,3,2,4,324,Hibernating,DHAKA
C004823,28,102,10155.75,2,2,1,221,Hibernating,RAJSHAHI
C004824,37,112,12087.75,2,4,4,244,Hibernating,RANGPUR
C004825,8,108,12381.25,4,3,4,434,Loyal,RAJSHAHI
C004826,67,117,11744.5,1,4,3,143,Potential,RAJSHAHI
C004827,17,103,10077.25,3,2,1,321,Hibernating,KHULNA
C004828,35,107,11861.0,2,3,4,234,Hibernating,RANGPUR
C004829,41,123,11980.0,1,5,4,154,Potential,DHAKA
C004830,39,93,10052.5,1,1,1,111,Potential,CHITTAGONG
C004831,12,109,11771.5,4,3,3,433,Loyal,RAJSHAHI
C004832,13,89,10575.5,4,1,2,412,Hibernating,RAJSHAHI
C004833,54,116,13063.0,1,4,5,145,Potential,DHAKA
C004834,3,102,10349.5,5,2,2,522,Hibernating,SYLHET
C004835,4,99,10884.75,5,1,2,512,Hibernating,BARISAL
C004836,20,117,11103.0,3,4,3,343,Loyal,DHAKA
C004837,51,117,13142.0,1,4,5,145,Potential,DHAKA
C004838,33,105,10651.75,2,2,2,222,Hibernating,SYLHET
C004839,6,106,10408.75,5,2,2,522,Hibernating,DHAKA
C004840,39,114,11412.0,1,4,3,143,Potential,DHAKA
C004841,32,119,13356.75,2,5,5,255,Hibernating,KHULNA
C004842,9,113,10044.75,4,4,1,441,Loyal,RAJSHAHI
C004843,40,93,9362.75,1,1,1,111,Potential,DHAKA
C004844,37,109,11124.5,2,3,3,233,Hibernating,DHAKA
C004845,5,114,13700.25,5,4,5,545,Champion,BARISAL
C004846,21,113,11945.25,3,4,4,344,Loyal,DHAKA
C004847,14,99,10992.5,3,1,2,312,Hibernating,CHITTAGONG
C004848,12,89,9280.5,4,1,1,411,Hibernating,DHAKA
C004849,2,106,11512.25,5,2,3,523,Hibernating,DHAKA
C004850,109,102,11111.0,1,2,3,123,Potential,RAJSHAHI
C004851,7,109,10958.75,4,3,2,432,Loyal,DHAKA
C004852,5,106,10372.5,5,2,2,522,Hibernating,SYLHET
C004853,3,107,11160.0,5,3,3,533,Loyal,RAJSHAHI
C004854,20,107,10708.75,3,3,2,332,Loyal,SYLHET
C004855,11,111,11481.75,4,3,3,433,Loyal,DHAKA
C004856,1,107,11242.5,5,3,3,533,Loyal,KHULNA
C004857,36,101,10363.5,2,2,2,222,Hibernating,DHAKA
C004858,21,120,12617.25,3,5,5,355,Loyal,KHULNA
C004859,2,118,12244.25,5,4,4,544,Champion,DHAKA
C004860,33,111,11209.0,2,3,3,233,Hibernating,RANGPUR
C004861,39,114,12793.75,1,4,5,145,Potential,RAJSHAHI
C004862,42,91,7914.5,1,1,1,111,Potential,DHAKA
C004863,42,123,12811.25,1,5,5,155,Potential,RAJSHAHI
C004864,13,84,8506.25,4,1,1,411,Hibernating,KHULNA
C004865,24,103,10982.75,2,2,2,222,Hibernating,KHULNA
C004866,30,109,12191.5,2,3,4,234,Hibernating,CHITTAGONG
C004867,37,108,10308.75,2,3,1,231,Hibernating,RANGPUR
C004868,30,107,10579.75,2,3,2,232,Hibernating,RANGPUR
C004869,4,94,11278.5,5,1,3,513,Hibernating,RAJSHAHI
C004870,4,119,11935.25,5,5,4,554,Champion,DHAKA
C004871,45,99,10526.75,1,1,2,112,Potential,BARISAL
C004872,34,95,9888.0,2,1,1,211,Hibernating,DHAKA
C004873,36,103,12218.75,2,2,4,224,Hibernating,SYLHET
C004874,19,110,9822.25,3,3,1,331,Loyal,KHULNA
C004875,11,105,11638.25,4,2,3,423,Hibernating,KHULNA
C004876,36,121,13060.25,2,5,5,255,Hibernating,RANGPUR
C004877,21,115,11601.0,3,4,3,343,Loyal,DHAKA
C004878,18,109,11485.0,3,3,3,333,Loyal,CHITTAGONG
C004879,24,99,10015.0,2,1,1,211,Hibernating,CHITTAGONG
C004880,26,101,10703.0,2,2,2,222,Hibernating,RAJSHAHI
C004881,12,117,12936.25,4,4,5,445,Champion,DHAKA
C004882,17,102,11239.0,3,2,3,323,Hibernating,CHITTAGONG
C004883,2,106,11215.25,5,2,3,523,Hibernating,DHAKA
C004884,42,108,11689.5,1,3,3,133,Potential,DHAKA
C004885,12,110,11055.0,4,3,2,432,Loyal,DHAKA
C004886,36,124,13742.25,2,5,5,255,Hibernating,RAJSHAHI
C004887,10,111,11684.75,4,3,3,433,Loyal,CHITTAGONG
C004888,42,107,12198.75,1,3,4,134,Potential,CHITTAGONG
C004889,3,109,11289.5,5,3,3,533,Loyal,RAJSHAHI
C004890,3,108,10926.25,5,3,2,532,Loyal,CHITTAGONG
C004891,28,117,12680.0,2,4,5,245,Hibernating,RAJSHAHI
C004892,14,102,11058.25,3,2,2,322,Hibernating,KHULNA
C004893,30,100,9667.0,2,1,1,211,Hibernating,DHAKA
C004894,24,94,9470.0,2,1,1,211,Hibernating,CHITTAGONG
C004895,14,116,12128.25,3,4,4,344,Loyal,RANGPUR
C004896,16,109,12470.5,3,3,4,334,Loyal,RANGPUR
C004897,3,100,11095.25,5,1,3,513,Hibernating,RANGPUR
C004898,26,113,10562.75,2,4,2,242,Hibernating,BARISAL
C004899,9,104,10604.25,4,2,2,422,Hibernating,DHAKA
C004900,49,101,10935.75,1,2,2,122,Potential,DHAKA
C004901,6,106,10082.25,5,2,1,521,Hibernating,DHAKA
C004902,72,110,12337.5,1,3,4,134,Potential,RANGPUR
C004903,3,104,10747.5,5,2,2,522,Hibernating,BARISAL
C004904,15,125,12074.25,3,5,4,354,Loyal,CHITTAGONG
C004905,15,94,10629.0,3,1,2,312,Hibernating,RANGPUR
C004906,32,111,12881.25,2,3,5,235,Hibernating,SYLHET
C004907,8,106,11669.75,4,2,3,423,Hibernating,BARISAL
C004908,24,105,10663.0,2,2,2,222,Hibernating,SYLHET
C004909,3,124,14030.5,5,5,5,555,Champion,DHAKA
C004910,13,118,12793.0,4,4,5,445,Champion,DHAKA
C004911,60,117,12356.0,1,4,4,144,Potential,DHAKA
C004912,26,113,11498.25,2,4,3,243,Hibernating,DHAKA
C004913,9,110,11920.5,4,3,4,434,Loyal,RANGPUR
C004914,1,95,9314.0,5,1,1,511,Hibernating,DHAKA
C004915,49,103,10580.25,1,2,2,122,Potential,RANGPUR
C004916,3,85,9727.5,5,1,1,511,Hibernating,DHAKA
C004917,3,90,9294.5,5,1,1,511,Hibernating,DHAKA
C004918,23,114,12892.5,3,4,5,345,Loyal,BARISAL
C004919,60,114,12722.5,1,4,5,145,Potential,DHAKA
C004920,4,123,13400.5,5,5,5,555,Champion,CHITTAGONG
C004921,17,111,11417.75,3,3,3,333,Loyal,CHITTAGONG
C004922,12,100,8980.25,4,1,1,411,Hibernating,RAJSHAHI
C004923,51,108,14325.75,1,3,5,135,Potential,CHITTAGONG
C004924,1,106,10417.5,5,2,2,522,Hibernating,BARISAL
C004925,7,114,10562.5,4,4,2,442,Loyal,RANGPUR
C004926,10,88,7809.5,4,1,1,411,Hibernating,DHAKA
C004927,69,119,11245.5,1,5,3,153,Potential,BARISAL
C004928,32,111,11854.75,2,3,4,234,Hibernating,RAJSHAHI
C004929,37,106,10260.5,2,2,1,221,Hibernating,DHAKA
C004930,24,134,14279.75,2,5,5,255,Hibernating,DHAKA
C004931,5,122,13553.75,5,5,5,555,Champion,DHAKA
C004932,26,119,11569.25,2,5,3,253,Hibernating,DHAKA
C004933,38,121,11895.5,2,5,4,254,Hibernating,CHITTAGONG
C004934,22,104,10743.25,3,2,2,322,Hibernating,BARISAL
C004935,18,103,10461.5,3,2,2,322,Hibernating,DHAKA
C004936,25,102,10903.5,2,2,2,222,Hibernating,KHULNA
C004937,14,104,11980.0,3,2,4,324,Hibernating,KHULNA
C004938,31,108,10967.5,2,3,2,232,Hibernating,DHAKA
C004939,22,123,11675.0,3,5,3,353,Loyal,DHAKA
C004940,5,104,10910.75,5,2,2,522,Hibernating,DHAKA
C004941,18,110,10771.5,3,3,2,332,Loyal,DHAKA
C004942,8,122,13713.5,4,5,5,455,Champion,RANGPUR
C004943,3,125,11902.75,5,5,4,554,Champion,KHULNA
C004944,15,114,12012.75,3,4,4,344,Loyal,CHITTAGONG
C004945,36,98,9914.5,2,1,1,211,Hibernating,DHAKA
C004946,32,105,12238.0,2,2,4,224,Hibernating,DHAKA
C004947,3,111,11134.75,5,3,3,533,Loyal,KHULNA
C004948,24,119,12934.0,2,5,5,255,Hibernating,CHITTAGONG
C004949,9,118,12414.0,4,4,4,444,Champion,KHULNA
C004950,54,103,11309.5,1,2,3,123,Potential,DHAKA
C004951,38,117,13421.25,2,4,5,245,Hibernating,DHAKA
C004952,63,95,9923.75,1,1,1,111,Potential,KHULNA
C004953,2,99,8785.75,5,1,1,511,Hibernating,RANGPUR
C004954,23,96,11645.5,3,1,3,313,Hibernating,KHULNA
C004955,25,103,11273.0,2,2,3,223,Hibernating,DHAKA
C004956,22,114,12781.0,3,4,5,345,Loyal,CHITTAGONG
C004957,8,124,13682.25,4,5,5,455,Champion,CHITTAGONG
C004958,22,96,10134.5,3,1,1,311,Hibernating,CHITTAGONG
C004959,13,116,12545.75,4,4,4,444,Champion,CHITTAGONG
C004960,5,125,11548.0,5,5,3,553,Loyal,BARISAL
C004961,1,102,10341.5,5,2,2,522,Hibernating,RAJSHAHI
C004962,27,111,11657.75,2,3,3,233,Hibernating,DHAKA
C004963,15,118,11692.25,3,4,3,343,Loyal,BARISAL
C004964,29,120,11405.25,2,5,3,253,Hibernating,CHITTAGONG
C004965,11,115,12564.0,4,4,4,444,Champion,KHULNA
C004966,21,110,12592.75,3,3,4,334,Loyal,RANGPUR
C004967,2,111,11943.25,5,3,4,534,Loyal,DHAKA
C004968,10,108,11438.25,4,3,3,433,Loyal,DHAKA
C004969,11,108,10693.75,4,3,2,432,Loyal,CHITTAGONG
C004970,17,133,13883.5,3,5,5,355,Loyal,DHAKA
C004971,16,107,11352.25,3,3,3,333,Loyal,CHITTAGONG
C004972,46,105,10752.5,1,2,2,122,Potential,KHULNA
C004973,8,89,9036.75,4,1,1,411,Hibernating,DHAKA
C004974,32,98,8758.0,2,1,1,211,Hibernating,DHAKA
C004975,22,101,9895.25,3,2,1,321,Hibernating,DHAKA
C004976,75,103,11629.75,1,2,3,123,Potential,DHAKA
C004977,29,115,12873.75,2,4,5,245,Hibernating,KHULNA
C004978,8,92,9816.75,4,1,1,411,Hibernating,RAJSHAHI
C004979,9,127,14972.5,4,5,5,455,Champion,CHITTAGONG
C004980,2,127,13741.5,5,5,5,555,Champion,CHITTAGONG
C004981,29,103,10361.75,2,2,2,222,Hibernating,DHAKA
C004982,1,112,12724.5,5,4,5,545,Champion,KHULNA
C004983,9,99,9084.25,4,1,1,411,Hibernating,CHITTAGONG
C004984,8,127,12548.5,4,5,4,454,Champion,RAJSHAHI
C004985,102,112,11501.5,1,4,3,143,Potential,SYLHET
C004986,8,116,12399.5,4,4,4,444,Champion,CHITTAGONG
C004987,1,96,10789.5,5,1,2,512,Hibernating,SYLHET
C004988,31,103,10361.25,2,2,2,222,Hibernating,DHAKA
C004989,10,109,11360.25,4,3,3,433,Loyal,KHULNA
C004990,42,135,15628.0,1,5,5,155,Potential,DHAKA
C004991,15,107,12500.25,3,3,4,334,Loyal,RAJSHAHI
C004992,1,115,12673.0,5,4,5,545,Champion,CHITTAGONG
C004993,62,103,11222.0,1,2,3,123,Potential,RANGPUR
C004994,18,127,14249.5,3,5,5,355,Loyal,DHAKA
C004995,10,109,11008.75,4,3,2,432,Loyal,RANGPUR
C004996,22,94,9942.25,3,1,1,311,Hibernating,RAJSHAHI
C004997,65,105,11479.75,1,2,3,123,Potential,RANGPUR
C004998,2,104,9905.75,5,2,1,521,Hibernating,DHAKA
C004999,8,104,11670.25,4,2,3,423,Hibernating,DHAKA
C005000,2,124,13947.75,5,5,5,555,Champion,RAJSHAHI
C005001,45,102,10719.75,1,2,2,122,Potential,CHITTAGONG
C005002,7,106,11841.75,4,2,4,424,Hibernating,CHITTAGONG
C005003,17,132,13732.0,3,5,5,355,Loyal,RAJSHAHI
C005004,19,127,13133.0,3,5,5,355,Loyal,CHITTAGONG
C005005,24,84,8740.25,2,1,1,211,Hibernating,DHAKA
C005006,17,105,9651.5,3,2,1,321,Hibernating,SYLHET
C005007,25,125,13479.25,2,5,5,255,Hibernating,BARISAL
C005008,17,108,10821.5,3,3,2,332,Loyal,RANGPUR
C005009,1,102,11716.25,5,2,3,523,Hibernating,DHAKA
C005010,1,97,10357.75,5,1,2,512,Hibernating,CHITTAGONG
C005011,40,102,11943.5,1,2,4,124,Potential,CHITTAGONG
C005012,10,102,12004.25,4,2,4,424,Hibernating,DHAKA
C005013,34,124,13004.25,2,5,5,255,Hibernating,CHITTAGONG
C005014,85,89,8144.75,1,1,1,111,Potential,RAJSHAHI
C005015,16,117,13334.5,3,4,5,345,Loyal,RAJSHAHI
C005016,9,103,11413.0,4,2,3,423,Hibernating,DHAKA
C005017,13,114,12977.75,4,4,5,445,Champion,DHAKA
C005018,56,101,10136.0,1,2,1,121,Potential,KHULNA
C005019,10,115,11585.75,4,4,3,443,Loyal,CHITTAGONG
C005020,33,116,14144.5,2,4,5,245,Hibernating,RAJSHAHI
C005021,17,98,11653.0,3,1,3,313,Hibernating,DHAKA
C005022,9,103,11208.75,4,2,3,423,Hibernating,CHITTAGONG
C005023,56,117,12324.5,1,4,4,144,Potential,RAJSHAHI
C005024,38,109,10612.0,2,3,2,232,Hibernating,CHITTAGONG
C005025,14,97,8813.25,3,1,1,311,Hibernating,SYLHET
C005026,11,110,10844.25,4,3,2,432,Loyal,CHITTAGONG
C005027,4,115,10560.75,5,4,2,542,Loyal,DHAKA
C005028,10,115,12340.0,4,4,4,444,Champion,KHULNA
C005029,6,91,9363.75,5,1,1,511,Hibernating,BARISAL
C005030,4,114,11660.5,5,4,3,543,Loyal,DHAKA
C005031,35,101,12325.25,2,2,4,224,Hibernating,DHAKA
C005032,89,119,11388.25,1,5,3,153,Potential,RAJSHAHI
C005033,5,112,11661.0,5,4,3,543,Loyal,DHAKA
C005034,21,121,13682.5,3,5,5,355,Loyal,BARISAL
C005035,6,92,9953.0,5,1,1,511,Hibernating,RAJSHAHI
C005036,50,120,13327.25,1,5,5,155,Potential,RAJSHAHI
C005037,68,103,9542.25,1,2,1,121,Potential,DHAKA
C005038,1,108,10152.0,5,3,1,531,Loyal,DHAKA
C005039,9,104,11233.0,4,2,3,423,Hibernating,BARISAL
C005040,1,104,10338.5,5,2,2,522,Hibernating,DHAKA
C005041,32,111,11110.5,2,3,3,233,Hibernating,CHITTAGONG
C005042,16,129,13145.0,3,5,5,355,Loyal,RAJSHAHI
C005043,11,116,11203.25,4,4,3,443,Loyal,DHAKA
C005044,22,111,11423.0,3,3,3,333,Loyal,RAJSHAHI
C005045,14,118,10773.75,3,4,2,342,Loyal,CHITTAGONG
C005046,6,135,13676.5,5,5,5,555,Champion,BARISAL
C005047,20,89,8602.25,3,1,1,311,Hibernating,KHULNA
C005048,68,105,11509.5,1,2,3,123,Potential,RAJSHAHI
C005049,34,110,13731.5,2,3,5,235,Hibernating,DHAKA
C005050,20,116,10535.0,3,4,2,342,Loyal,RANGPUR
C005051,29,100,10857.75,2,1,2,212,Hibernating,KHULNA
C005052,13,119,12503.0,4,5,4,454,Champion,DHAKA
C005053,5,95,9894.75,5,1,1,511,Hibernating,DHAKA
C005054,17,106,10300.75,3,2,1,321,Hibernating,DHAKA
C005055,15,115,12902.25,3,4,5,345,Loyal,BARISAL
C005056,1,108,12719.75,5,3,5,535,Loyal,DHAKA
C005057,25,111,12550.0,2,3,4,234,Hibernating,CHITTAGONG
C005058,19,101,10914.75,3,2,2,322,Hibernating,BARISAL
C005059,20,91,7351.25,3,1,1,311,Hibernating,SYLHET
C005060,5,108,10124.5,5,3,1,531,Loyal,CHITTAGONG
C005061,5,99,10516.75,5,1,2,512,Hibernating,DHAKA
C005062,53,115,11018.5,1,4,2,142,Potential,DHAKA
C005063,4,96,11207.75,5,1,3,513,Hibernating,RAJSHAHI
C005064,33,103,10555.25,2,2,2,222,Hibernating,DHAKA
C005065,11,105,12200.75,4,2,4,424,Hibernating,CHITTAGONG
C005066,6,102,11909.5,5,2,4,524,Hibernating,DHAKA
C005067,8,108,11367.25,4,3,3,433,Loyal,DHAKA
C005068,53,130,12120.25,1,5,4,154,Potential,DHAKA
C005069,26,101,11818.0,2,2,4,224,Hibernating,BARISAL
C005070,22,103,9798.5,3,2,1,321,Hibernating,DHAKA
C005071,27,119,11754.0,2,5,3,253,Hibernating,DHAKA
C005072,2,112,10783.5,5,4,2,542,Loyal,KHULNA
C005073,10,118,13259.5,4,4,5,445,Champion,DHAKA
C005074,16,102,11816.25,3,2,4,324,Hibernating,RAJSHAHI
C005075,19,112,11739.5,3,4,3,343,Loyal,DHAKA
C005076,40,118,12919.75,1,4,5,145,Potential,DHAKA
C005077,21,116,11423.75,3,4,3,343,Loyal,RANGPUR
C005078,25,116,13611.75,2,4,5,245,Hibernating,RAJSHAHI
C005079,13,112,12358.0,4,4,4,444,Champion,CHITTAGONG
C005080,4,117,11284.75,5,4,3,543,Loyal,DHAKA
C005081,63,110,11468.25,1,3,3,133,Potential,CHITTAGONG
C005082,23,97,11752.5,3,1,3,313,Hibernating,SYLHET
C005083,10,109,12863.0,4,3,5,435,Loyal,DHAKA
C005084,36,115,12269.0,2,4,4,244,Hibernating,DHAKA
C005085,28,98,11944.5,2,1,4,214,Hibernating,DHAKA
C005086,16,121,12490.75,3,5,4,354,Loyal,DHAKA
C005087,15,112,11232.25,3,4,3,343,Loyal,CHITTAGONG
C005088,68,119,13170.75,1,5,5,155,Potential,BARISAL
C005089,35,127,13231.75,2,5,5,255,Hibernating,RAJSHAHI
C005090,14,105,9810.75,3,2,1,321,Hibernating,KHULNA
C005091,2,102,11178.0,5,2,3,523,Hibernating,KHULNA
C005092,5,120,12644.25,5,5,5,555,Champion,DHAKA
C005093,1,97,11757.5,5,1,3,513,Hibernating,DHAKA
C005094,6,107,10817.75,5,3,2,532,Loyal,DHAKA
C005095,39,95,9298.0,1,1,1,111,Potential,DHAKA
C005096,10,105,12582.0,4,2,4,424,Hibernating,KHULNA
C005097,74,117,12916.75,1,4,5,145,Potential,DHAKA
C005098,12,114,11670.5,4,4,3,443,Loyal,DHAKA
C005099,27,111,11853.25,2,3,4,234,Hibernating,DHAKA
C005100,32,106,12688.25,2,2,5,225,Hibernating,RAJSHAHI
C005101,5,139,14525.5,5,5,5,555,Champion,BARISAL
C005102,1,116,13047.0,5,4,5,545,Champion,CHITTAGONG
C005103,21,111,10976.25,3,3,2,332,Loyal,RAJSHAHI
C005104,14,106,11857.25,3,2,4,324,Hibernating,KHULNA
C005105,2,114,10400.5,5,4,2,542,Loyal,CHITTAGONG
C005106,10,100,9725.0,4,1,1,411,Hibernating,KHULNA
C005107,7,94,9268.75,4,1,1,411,Hibernating,SYLHET
C005108,31,99,10823.5,2,1,2,212,Hibernating,DHAKA
C005109,2,114,12435.5,5,4,4,544,Champion,KHULNA
C005110,31,108,11612.75,2,3,3,233,Hibernating,CHITTAGONG
C005111,36,92,9335.0,2,1,1,211,Hibernating,CHITTAGONG
C005112,55,107,11816.0,1,3,4,134,Potential,SYLHET
C005113,2,102,11613.25,5,2,3,523,Hibernating,CHITTAGONG
C005114,28,95,10851.75,2,1,2,212,Hibernating,RANGPUR
C005115,6,99,10090.75,5,1,1,511,Hibernating,DHAKA
C005116,15,111,11039.25,3,3,2,332,Loyal,RAJSHAHI
C005117,9,119,13250.25,4,5,5,455,Champion,DHAKA
C005118,75,109,11342.25,1,3,3,133,Potential,DHAKA
C005119,5,98,10496.75,5,1,2,512,Hibernating,BARISAL
C005120,87,100,9827.75,1,1,1,111,Potential,RAJSHAHI
C005121,4,107,11278.5,5,3,3,533,Loyal,DHAKA
C005122,12,112,12088.25,4,4,4,444,Champion,KHULNA
C005123,20,119,13543.0,3,5,5,355,Loyal,CHITTAGONG
C005124,30,122,11956.5,2,5,4,254,Hibernating,KHULNA
C005125,41,99,9403.75,1,1,1,111,Potential,DHAKA
C005126,42,96,11010.5,1,1,2,112,Potential,BARISAL
C005127,88,110,13350.5,1,3,5,135,Potential,KHULNA
C005128,5,105,10194.5,5,2,1,521,Hibernating,DHAKA
C005129,17,97,9642.25,3,1,1,311,Hibernating,DHAKA
C005130,121,106,11109.5,1,2,3,123,Potential,DHAKA
C005131,110,88,9228.0,1,1,1,111,Potential,KHULNA
C005132,164,104,10175.75,1,2,1,121,Potential,KHULNA
C005133,74,94,8095.75,1,1,1,111,Potential,KHULNA
C005134,16,84,7811.25,3,1,1,311,Hibernating,DHAKA
C005135,48,96,9177.5,1,1,1,111,Potential,BARISAL
C005136,14,110,11103.25,3,3,3,333,Loyal,CHITTAGONG
C005137,11,113,11975.75,4,4,4,444,Champion,DHAKA
C005138,33,112,12108.75,2,4,4,244,Hibernating,DHAKA
C005139,27,98,12284.5,2,1,4,214,Hibernating,DHAKA
C005140,24,107,12111.0,2,3,4,234,Hibernating,DHAKA
C005141,14,112,11949.5,3,4,4,344,Loyal,DHAKA
C005142,23,110,11335.0,3,3,3,333,Loyal,DHAKA
C005143,10,104,11214.25,4,2,3,423,Hibernating,BARISAL
C005144,18,92,8545.75,3,1,1,311,Hibernating,BARISAL
C005145,17,112,13152.25,3,4,5,345,Loyal,RAJSHAHI
C005146,9,130,12679.25,4,5,5,455,Champion,DHAKA
C005147,16,95,10817.75,3,1,2,312,Hibernating,BARISAL
C005148,16,116,12695.25,3,4,5,345,Loyal,RAJSHAHI
C005149,29,110,11648.5,2,3,3,233,Hibernating,BARISAL
C005150,5,111,12080.75,5,3,4,534,Loyal,DHAKA
C005151,15,106,11205.5,3,2,3,323,Hibernating,KHULNA
C005152,24,104,11813.5,2,2,4,224,Hibernating,RANGPUR
C005153,42,126,13370.25,1,5,5,155,Potential,BARISAL
C005154,2,134,14840.0,5,5,5,555,Champion,DHAKA
C005155,25,125,13709.75,2,5,5,255,Hibernating,DHAKA
C005156,1,116,12262.75,5,4,4,544,Champion,RANGPUR
C005157,15,109,11928.5,3,3,4,334,Loyal,DHAKA
C005158,7,131,12713.0,4,5,5,455,Champion,DHAKA
C005159,38,96,9929.5,2,1,1,211,Hibernating,CHITTAGONG
C005160,21,108,10560.25,3,3,2,332,Loyal,BARISAL
C005161,6,98,9930.0,5,1,1,511,Hibernating,RAJSHAHI
C005162,80,94,9579.0,1,1,1,111,Potential,RAJSHAHI
C005163,3,108,10879.0,5,3,2,532,Loyal,RAJSHAHI
C005164,5,88,11132.75,5,1,3,513,Hibernating,BARISAL
C005165,67,116,12331.75,1,4,4,144,Potential,DHAKA
C005166,72,110,10789.75,1,3,2,132,Potential,DHAKA
C005167,7,124,13927.75,4,5,5,455,Champion,KHULNA
C005168,32,104,10894.5,2,2,2,222,Hibernating,DHAKA
C005169,24,95,9504.25,2,1,1,211,Hibernating,CHITTAGONG
C005170,71,97,9869.0,1,1,1,111,Potential,DHAKA
C005171,14,92,9767.25,3,1,1,311,Hibernating,RAJSHAHI
C005172,10,102,9899.25,4,2,1,421,Hibernating,RANGPUR
C005173,24,110,12029.75,2,3,4,234,Hibernating,CHITTAGONG
C005174,32,90,9743.5,2,1,1,211,Hibernating,DHAKA
C005175,14,98,10960.75,3,1,2,312,Hibernating,DHAKA
C005176,8,110,9950.0,4,3,1,431,Loyal,KHULNA
C005177,79,110,10745.0,1,3,2,132,Potential,CHITTAGONG
C005178,7,108,12749.5,4,3,5,435,Loyal,CHITTAGONG
C005179,10,100,9724.0,4,1,1,411,Hibernating,KHULNA
C005180,24,106,10604.25,2,2,2,222,Hibernating,CHITTAGONG
C005181,5,108,13610.75,5,3,5,535,Loyal,CHITTAGONG
C005182,65,101,10297.5,1,2,1,121,Potential,DHAKA
C005183,10,110,13172.25,4,3,5,435,Loyal,RANGPUR
C005184,6,95,10375.5,5,1,2,512,Hibernating,RANGPUR
C005185,1,121,12278.75,5,5,4,554,Champion,DHAKA
C005186,91,110,12454.0,1,3,4,134,Potential,DHAKA
C005187,59,96,10703.0,1,1,2,112,Potential,DHAKA
C005188,9,114,11465.75,4,4,3,443,Loyal,DHAKA
C005189,13,115,12411.75,4,4,4,444,Champion,KHULNA
C005190,15,124,12825.0,3,5,5,355,Loyal,DHAKA
C005191,3,105,11783.25,5,2,3,523,Hibernating,CHITTAGONG
C005192,2,123,13238.25,5,5,5,555,Champion,RANGPUR
C005193,25,125,12810.5,2,5,5,255,Hibernating,CHITTAGONG
C005194,2,109,12823.25,5,3,5,535,Loyal,SYLHET
C005195,17,94,10555.0,3,1,2,312,Hibernating,DHAKA
C005196,30,105,10709.75,2,2,2,222,Hibernating,RAJSHAHI
C005197,35,105,11548.5,2,2,3,223,Hibernating,DHAKA
C005198,3,107,10648.5,5,3,2,532,Loyal,DHAKA
C005199,6,107,12797.0,5,3,5,535,Loyal,DHAKA
C005200,8,109,12105.75,4,3,4,434,Loyal,BARISAL
C005201,15,115,13045.0,3,4,5,345,Loyal,CHITTAGONG
C005202,18,100,9654.25,3,1,1,311,Hibernating,DHAKA
C005203,11,117,12115.75,4,4,4,444,Champion,CHITTAGONG
C005204,17,120,13382.5,3,5,5,355,Loyal,DHAKA
C005205,31,116,11481.75,2,4,3,243,Hibernating,DHAKA
C005206,23,98,9424.25,3,1,1,311,Hibernating,DHAKA
C005207,65,105,10673.0,1,2,2,122,Potential,KHULNA
C005208,49,127,12125.5,1,5,4,154,Potential,DHAKA
C005209,3,103,12542.0,5,2,4,524,Hibernating,RAJSHAHI
C005210,28,108,13354.75,2,3,5,235,Hibernating,KHULNA
C005211,19,121,13091.5,3,5,5,355,Loyal,DHAKA
C005212,15,115,11947.0,3,4,4,344,Loyal,DHAKA
C005213,7,98,9557.5,4,1,1,411,Hibernating,DHAKA
C005214,19,100,10927.25,3,1,2,312,Hibernating,CHITTAGONG
C005215,26,113,11127.75,2,4,3,243,Hibernating,DHAKA
C005216,79,97,11016.0,1,1,2,112,Potential,DHAKA
C005217,37,109,11919.75,2,3,4,234,Hibernating,CHITTAGONG
C005218,4,115,12904.75,5,4,5,545,Champion,DHAKA
C005219,6,94,10451.0,5,1,2,512,Hibernating,RANGPUR
C005220,4,112,9656.0,5,4,1,541,Loyal,DHAKA
C005221,40,126,12497.5,1,5,4,154,Potential,DHAKA
C005222,76,88,9816.25,1,1,1,111,Potential,DHAKA
C005223,1,89,7757.25,5,1,1,511,Hibernating,KHULNA
C005224,33,117,12996.0,2,4,5,245,Hibernating,RAJSHAHI
C005225,30,101,10888.75,2,2,2,222,Hibernating,SYLHET
C005226,32,118,11615.5,2,4,3,243,Hibernating,DHAKA
C005227,20,101,10930.0,3,2,2,322,Hibernating,KHULNA
C005228,14,113,13026.25,3,4,5,345,Loyal,RAJSHAHI
C005229,27,108,12435.5,2,3,4,234,Hibernating,DHAKA
C005230,15,110,10897.5,3,3,2,332,Loyal,DHAKA
C005231,24,119,12776.0,2,5,5,255,Hibernating,KHULNA
C005232,35,115,12027.25,2,4,4,244,Hibernating,SYLHET
C005233,1,105,9954.75,5,2,1,521,Hibernating,DHAKA
C005234,55,98,9895.0,1,1,1,111,Potential,RANGPUR
C005235,15,108,12451.25,3,3,4,334,Loyal,CHITTAGONG
C005236,17,86,8418.25,3,1,1,311,Hibernating,DHAKA
C005237,4,118,14028.25,5,4,5,545,Champion,DHAKA
C005238,39,113,10537.25,1,4,2,142,Potential,CHITTAGONG
C005239,10,121,13468.25,4,5,5,455,Champion,DHAKA
